Time - Plot 0	Amplitude - Plot 0	
8.712E-6	-959	
8.72E-6	-37	
8.728E-6	-862	
8.736E-6	-585	
8.744E-6	-1305	
8.752E-6	-1645	
8.76E-6	224	
8.768E-6	-2537	
8.776E-6	-2699	
8.784E-6	-788	
8.792E-6	-2215	
8.8E-6	64	
8.808E-6	-1603	
8.816E-6	293	
8.824E-6	-1048	
8.832E-6	-755	
8.84E-6	-75	
8.848E-6	-632	
8.856E-6	128	
8.864E-6	-972	
8.872E-6	373	
8.88E-6	792	
8.888E-6	-1781	
8.896E-6	-1268	
8.904E-6	-555	
8.912E-6	-1951	
8.92E-6	-1410	
8.928E-6	-1912	
8.936E-6	706	
8.944E-6	-1799	
8.952E-6	542	
8.96E-6	-99	
8.968E-6	-432	
8.976E-6	-1295	
8.984E-6	685	
8.992E-6	321	
9E-6	637	
9.008E-6	690	
9.016E-6	-748	
9.024E-6	-376	
9.032E-6	1137	
9.04E-6	680	
9.048E-6	-6	
9.056E-6	-661	
9.064E-6	1358	
9.072E-6	240	
9.08E-6	-1241	
9.088E-6	-817	
9.096E-6	1228	
9.104E-6	-1065	
9.112E-6	-1103	
9.12E-6	1650	
9.128E-6	105	
9.136E-6	-826	
9.144E-6	1443	
9.152E-6	1658	
9.16E-6	-237	
9.168E-6	-852	
9.176E-6	243	
9.184E-6	1361	
9.192E-6	-817	
9.2E-6	353	
9.208E-6	-725	
9.216E-6	2159	
9.224E-6	496	
9.232E-6	-646	
9.24E-6	897	
9.248E-6	-491	
9.256E-6	804	
9.264E-6	71	
9.272E-6	1975	
9.28E-6	1439	
9.288E-6	917	
9.296E-6	2441	
9.304E-6	819	
9.312E-6	721	
9.32E-6	-249	
9.328E-6	-49	
9.336E-6	442	
9.344E-6	2154	
9.352E-6	1663	
9.36E-6	1009	
9.368E-6	1709	
9.376E-6	2415	
9.384E-6	1308	
9.392E-6	684	
9.4E-6	2635	
9.408E-6	1637	
9.416E-6	1061	
9.424E-6	2792	
9.432E-6	2565	
9.44E-6	808	
9.448E-6	759	
9.456E-6	1703	
9.464E-6	1929	
9.472E-6	823	
9.48E-6	415	
9.488E-6	491	
9.496E-6	3265	
9.504E-6	2075	
9.512E-6	3333	
9.52E-6	1471	
9.528E-6	2978	
9.536E-6	3441	
9.544E-6	646	
9.552E-6	3602	
9.56E-6	2221	
9.568E-6	1208	
9.576E-6	2322	
9.584E-6	3730	
9.592E-6	931	
9.6E-6	806	
9.608E-6	3052	
9.616E-6	2653	
9.624E-6	1565	
9.632E-6	2686	
9.64E-6	957	
9.648E-6	2861	
9.656E-6	3059	
9.664E-6	2129	
