Time - Plot 0	Amplitude - Plot 0	
5.536E-6	-0.192383	
5.544E-6	-0.265869	
5.552E-6	-0.232544	
5.56E-6	-0.15686	
5.568E-6	-0.406494	
5.576E-6	-0.337524	
5.584E-6	-0.444092	
5.592E-6	-0.236572	
5.6E-6	-0.372314	
5.608E-6	-0.119141	
5.616E-6	-0.341064	
5.624E-6	-0.39563	
5.632E-6	-0.109253	
5.64E-6	-0.251099	
5.648E-6	-0.28479	
5.656E-6	-0.101929	
5.664E-6	-0.108521	
5.672E-6	-0.0788574	
5.68E-6	-0.21521	
5.688E-6	-0.0509033	
5.696E-6	-0.232788	
5.704E-6	-0.065918	
5.712E-6	-0.348633	
5.72E-6	-0.372192	
5.728E-6	-0.189819	
5.736E-6	-0.109253	
5.744E-6	-0.206421	
5.752E-6	-0.314209	
5.76E-6	-0.238403	
5.768E-6	-0.317017	
5.776E-6	-0.0828857	
5.784E-6	-0.000976562	
5.792E-6	-0.330322	
5.8E-6	-0.294678	
5.808E-6	-0.274536	
5.816E-6	-0.205566	
5.824E-6	-0.195312	
5.832E-6	-0.00195312	
5.84E-6	0.0194092	
5.848E-6	-0.17749	
5.856E-6	-0.240723	
5.864E-6	-0.304565	
5.872E-6	0.00109863	
5.88E-6	-0.247681	
5.888E-6	-0.0825195	
5.896E-6	-0.0648193	
5.904E-6	-0.143921	
5.912E-6	0.059082	
5.92E-6	-0.261353	
5.928E-6	-0.0584717	
5.936E-6	-0.205933	
5.944E-6	-0.0357666	
5.952E-6	-0.122559	
5.96E-6	-0.276489	
5.968E-6	0.00439453	
5.976E-6	0.0505371	
5.984E-6	-0.143921	
5.992E-6	-0.0279541	
6E-6	0.0460205	
6.008E-6	-0.116699	
6.016E-6	-0.0313721	
6.024E-6	-0.213989	
6.032E-6	-0.112793	
6.04E-6	-0.152466	
6.048E-6	-0.0100098	
6.056E-6	-0.188721	
6.064E-6	0.0158691	
6.072E-6	-0.109375	
6.08E-6	-0.0397949	
6.088E-6	-0.043457	
6.096E-6	-0.0761719	
6.104E-6	0.0705566	
6.112E-6	-0.194946	
6.12E-6	-0.115479	
6.128E-6	0.000732422	
6.136E-6	0.0100098	
6.144E-6	-0.0874023	
6.152E-6	-0.155518	
6.16E-6	0.140503	
6.168E-6	-0.0162354	
6.176E-6	0.0411377	
6.184E-6	0.117676	
6.192E-6	0.11792	
6.2E-6	0.207153	
6.208E-6	-0.0898437	
6.216E-6	0.203369	
6.224E-6	0.139038	
6.232E-6	0.18335	
6.24E-6	0.152832	
6.248E-6	0.0106201	
6.256E-6	0.109131	
6.264E-6	0.0257568	
6.272E-6	0.186523	
6.28E-6	0.108398	
6.288E-6	-0.0372314	
6.296E-6	0.185059	
6.304E-6	-0.0196533	
6.312E-6	0.236084	
6.32E-6	0.0628662	
6.328E-6	0.266357	
6.336E-6	0.182617	
6.344E-6	0.0718994	
6.352E-6	0.148437	
6.36E-6	0.218262	
6.368E-6	0.0614014	
6.376E-6	-0.00134277	
6.384E-6	0.220581	
6.392E-6	0.265503	
6.4E-6	0.175415	
6.408E-6	0.234741	
6.416E-6	0.0109863	
6.424E-6	0.145508	
6.432E-6	0.0131836	
6.44E-6	0.291626	
6.448E-6	0.290771	
6.456E-6	0.126221	
6.464E-6	0.0255127	
6.472E-6	0.308838	
6.48E-6	0.324707	
6.488E-6	0.0284424	
6.496E-6	0.337036	
6.504E-6	0.0437012	
6.512E-6	0.0174561	
6.52E-6	0.141846	
6.528E-6	0.111694	
6.536E-6	0.256958	
6.544E-6	0.208618	
6.552E-6	0.384644	
6.56E-6	0.14209	
6.568E-6	0.324951	
6.576E-6	0.0617676	
6.584E-6	0.266724	
6.592E-6	0.113159	
6.6E-6	0.116089	
6.608E-6	0.209106	
6.616E-6	0.364502	
6.624E-6	0.083252	
6.632E-6	0.385376	
6.64E-6	0.352295	
6.648E-6	0.132568	
6.656E-6	0.360107	
6.664E-6	0.13623	
6.672E-6	0.345337	
6.68E-6	0.130127	
6.688E-6	0.155273	
6.696E-6	0.226074	
6.704E-6	0.262085	
6.712E-6	0.248413	
6.72E-6	0.304443	
6.728E-6	0.459351	
6.736E-6	0.259399	
6.744E-6	0.360474	
6.752E-6	0.450439	
6.76E-6	0.184204	
6.768E-6	0.427124	
6.776E-6	0.392212	
6.784E-6	0.298584	
6.792E-6	0.401855	
6.8E-6	0.283813	
6.808E-6	0.411621	
6.816E-6	0.436646	
6.824E-6	0.422119	
6.832E-6	0.281982	
6.84E-6	0.289307	
6.848E-6	0.447144	
6.856E-6	0.227539	
6.864E-6	0.525635	
6.872E-6	0.279907	
6.88E-6	0.180908	
6.888E-6	0.367187	
6.896E-6	0.312988	
6.904E-6	0.485718	
6.912E-6	0.22876	
6.92E-6	0.25647	
6.928E-6	0.515015	
6.936E-6	0.46814	
6.944E-6	0.441406	
6.952E-6	0.300415	
6.96E-6	0.424194	
6.968E-6	0.283203	
6.976E-6	0.366089	
6.984E-6	0.305298	
6.992E-6	0.522949	
7E-6	0.490723	
7.008E-6	0.513306	
7.016E-6	0.259399	
7.024E-6	0.349609	
7.032E-6	0.293579	
7.04E-6	0.263672	
7.048E-6	0.482056	
7.056E-6	0.5448	
7.064E-6	0.445312	
7.072E-6	0.267212	
7.08E-6	0.386353	
7.088E-6	0.293457	
7.096E-6	0.279541	
7.104E-6	0.289917	
7.112E-6	0.501953	
7.12E-6	0.540527	
7.128E-6	0.489746	
7.136E-6	0.303101	
7.144E-6	0.45166	
7.152E-6	0.651489	
7.16E-6	0.451904	
7.168E-6	0.376343	
7.176E-6	0.365723	
7.184E-6	0.569092	
7.192E-6	0.423828	
7.2E-6	0.641846	
7.208E-6	0.414795	
7.216E-6	0.461548	
7.224E-6	0.618774	
7.232E-6	0.489624	
7.24E-6	0.606079	
7.248E-6	0.359863	
7.256E-6	0.496948	
7.264E-6	0.572021	
7.272E-6	0.535889	
7.28E-6	0.54187	
7.288E-6	0.630615	
7.296E-6	0.390991	
7.304E-6	0.628906	
7.312E-6	0.576294	
7.32E-6	0.508545	
7.328E-6	0.354858	
7.336E-6	0.348633	
7.344E-6	0.464844	
7.352E-6	0.514771	
7.36E-6	0.536987	
7.368E-6	0.676392	
7.376E-6	0.587402	
7.384E-6	0.453857	
7.392E-6	0.391479	
7.4E-6	0.484619	
7.408E-6	0.648682	
7.416E-6	0.390991	
7.424E-6	0.391113	
7.432E-6	0.378906	
7.44E-6	0.534302	
7.448E-6	0.593506	
7.456E-6	0.738403	
7.464E-6	0.7323	
7.472E-6	0.494263	
7.48E-6	0.462158	
7.488E-6	0.486694	
7.496E-6	0.609375	
7.504E-6	0.631958	
7.512E-6	0.506226	
7.52E-6	0.667725	
7.528E-6	0.619873	
7.536E-6	0.497681	
7.544E-6	0.423218	
7.552E-6	0.393188	
7.56E-6	0.756836	
7.568E-6	0.651123	
7.576E-6	0.468872	
7.584E-6	0.487671	
7.592E-6	0.698608	
7.6E-6	0.477905	
7.608E-6	0.444336	
7.616E-6	0.48877	
7.624E-6	0.444702	
7.632E-6	0.770264	
7.64E-6	0.766113	
7.648E-6	0.781006	
7.656E-6	0.760498	
7.664E-6	0.584473	
7.672E-6	0.425171	
7.68E-6	0.706543	
7.688E-6	0.776367	
7.696E-6	0.771851	
7.704E-6	0.683594	
7.712E-6	0.524414	
7.72E-6	0.562744	
7.728E-6	0.685425	
7.736E-6	0.456177	
7.744E-6	0.462769	
7.752E-6	0.664062	
7.76E-6	0.502808	
7.768E-6	0.65686	
7.776E-6	0.485474	
7.784E-6	0.550049	
7.792E-6	0.709106	
7.8E-6	0.699341	
7.808E-6	0.481812	
7.816E-6	0.585449	
7.824E-6	0.642944	
7.832E-6	0.786499	
7.84E-6	0.65564	
7.848E-6	0.593994	
7.856E-6	0.802612	
7.864E-6	0.592285	
7.872E-6	0.488037	
7.88E-6	0.623291	
